thresholds,tpr,fpr,sens,spec
2.0,0.0,0.0,0.0,1.0
1.0,0.23958333333333334,0.0,0.23958333333333334,1.0
0.9999999,0.3020833333333333,0.0,0.3020833333333333,1.0
0.99999976,0.328125,0.0,0.328125,1.0
0.99999964,0.34375,0.0,0.34375,1.0
0.9999995,0.3645833333333333,0.0,0.3645833333333333,1.0
0.9999994,0.3697916666666667,0.0,0.3697916666666667,1.0
0.9999993,0.3802083333333333,0.0,0.3802083333333333,1.0
0.9999982,0.4114583333333333,0.0,0.4114583333333333,1.0
0.99999774,0.4114583333333333,0.0017699115044247787,0.4114583333333333,0.9982300884955753
0.9999957,0.421875,0.0017699115044247787,0.421875,0.9982300884955753
0.99999535,0.4322916666666667,0.0017699115044247787,0.4322916666666667,0.9982300884955753
0.9999951,0.4375,0.0017699115044247787,0.4375,0.9982300884955753
0.9999938,0.4375,0.005309734513274336,0.4375,0.9946902654867257
0.9999901,0.453125,0.005309734513274336,0.453125,0.9946902654867257
0.99998844,0.453125,0.007079646017699115,0.453125,0.9929203539823008
0.99998736,0.4635416666666667,0.007079646017699115,0.4635416666666667,0.9929203539823008
0.9999863,0.4739583333333333,0.007079646017699115,0.4739583333333333,0.9929203539823008
0.99994314,0.5208333333333334,0.007079646017699115,0.5208333333333334,0.9929203539823008
0.9999237,0.5208333333333334,0.008849557522123894,0.5208333333333334,0.9911504424778761
0.9999037,0.53125,0.008849557522123894,0.53125,0.9911504424778761
0.9997886,0.53125,0.01592920353982301,0.53125,0.984070796460177
0.99965954,0.546875,0.01592920353982301,0.546875,0.984070796460177
0.99963,0.546875,0.017699115044247787,0.546875,0.9823008849557522
0.996167,0.5989583333333334,0.017699115044247787,0.5989583333333334,0.9823008849557522
0.99559915,0.5989583333333334,0.019469026548672566,0.5989583333333334,0.9805309734513274
0.9749942,0.640625,0.019469026548672566,0.640625,0.9805309734513274
0.94362307,0.640625,0.02654867256637168,0.640625,0.9734513274336283
0.9370644,0.6458333333333334,0.02654867256637168,0.6458333333333334,0.9734513274336283
0.92157733,0.6458333333333334,0.03008849557522124,0.6458333333333334,0.9699115044247788
0.6978722,0.6875,0.03008849557522124,0.6875,0.9699115044247788
0.6076983,0.6875,0.033628318584070796,0.6875,0.9663716814159292
0.51910037,0.6927083333333334,0.033628318584070796,0.6927083333333334,0.9663716814159292
0.42598322,0.6927083333333334,0.03893805309734513,0.6927083333333334,0.9610619469026549
0.3542734,0.703125,0.03893805309734513,0.703125,0.9610619469026549
0.3115763,0.703125,0.04247787610619469,0.703125,0.9575221238938053
0.27725494,0.7135416666666666,0.04247787610619469,0.7135416666666666,0.9575221238938053
0.2598613,0.7135416666666666,0.04424778761061947,0.7135416666666666,0.9557522123893806
0.24923207,0.71875,0.04424778761061947,0.71875,0.9557522123893806
0.24211629,0.71875,0.04601769911504425,0.71875,0.9539823008849557
0.21156095,0.7291666666666666,0.04601769911504425,0.7291666666666666,0.9539823008849557
0.14935023,0.7291666666666666,0.049557522123893805,0.7291666666666666,0.9504424778761063
0.09923731,0.75,0.049557522123893805,0.75,0.9504424778761063
0.07248454,0.75,0.05486725663716814,0.75,0.9451327433628318
0.047637623,0.765625,0.05486725663716814,0.765625,0.9451327433628318
0.037682332,0.765625,0.0584070796460177,0.765625,0.9415929203539823
0.022207638,0.7760416666666666,0.0584070796460177,0.7760416666666666,0.9415929203539823
0.021425916,0.7760416666666666,0.061946902654867256,0.7760416666666666,0.9380530973451328
0.020600809,0.78125,0.061946902654867256,0.78125,0.9380530973451328
0.01326695,0.78125,0.06902654867256637,0.78125,0.9309734513274336
0.012680056,0.7864583333333334,0.06902654867256637,0.7864583333333334,0.9309734513274336
0.0123889,0.7864583333333334,0.07079646017699115,0.7864583333333334,0.9292035398230089
0.011350023,0.796875,0.07079646017699115,0.796875,0.9292035398230089
0.00926589,0.796875,0.07610619469026549,0.796875,0.9238938053097345
0.00839033,0.8020833333333334,0.07610619469026549,0.8020833333333334,0.9238938053097345
0.0031867854,0.8020833333333334,0.09911504424778761,0.8020833333333334,0.9008849557522124
0.0031425701,0.8072916666666666,0.09911504424778761,0.8072916666666666,0.9008849557522124
0.0030340008,0.8072916666666666,0.10088495575221239,0.8072916666666666,0.8991150442477877
0.0029289369,0.8125,0.10088495575221239,0.8125,0.8991150442477877
0.002857792,0.8125,0.10265486725663717,0.8125,0.8973451327433628
0.002629471,0.8177083333333334,0.10265486725663717,0.8177083333333334,0.8973451327433628
0.002194997,0.8177083333333334,0.1079646017699115,0.8177083333333334,0.8920353982300885
0.0018857466,0.8385416666666666,0.1079646017699115,0.8385416666666666,0.8920353982300885
0.0016211662,0.8385416666666666,0.11504424778761062,0.8385416666666666,0.8849557522123894
0.0015361924,0.84375,0.11504424778761062,0.84375,0.8849557522123894
0.0015038843,0.84375,0.1168141592920354,0.84375,0.8831858407079646
0.0014277216,0.8489583333333334,0.1168141592920354,0.8489583333333334,0.8831858407079646
0.0013891706,0.8489583333333334,0.12212389380530973,0.8489583333333334,0.8778761061946903
0.0013422691,0.8541666666666666,0.12212389380530973,0.8541666666666666,0.8778761061946903
0.0012561668,0.8541666666666666,0.12920353982300886,0.8541666666666666,0.8707964601769911
0.0011322475,0.859375,0.12920353982300886,0.859375,0.8707964601769911
0.0009317248,0.859375,0.13451327433628318,0.859375,0.8654867256637169
0.0007983069,0.875,0.13451327433628318,0.875,0.8654867256637169
0.00043737818,0.875,0.1504424778761062,0.875,0.8495575221238938
0.00039331676,0.8802083333333334,0.1504424778761062,0.8802083333333334,0.8495575221238938
0.00028648129,0.8802083333333334,0.17168141592920355,0.8802083333333334,0.8283185840707965
0.0002802962,0.8854166666666666,0.17168141592920355,0.8854166666666666,0.8283185840707965
0.00025414547,0.8854166666666666,0.18584070796460178,0.8854166666666666,0.8141592920353982
0.0002525438,0.890625,0.18584070796460178,0.890625,0.8141592920353982
0.00020292639,0.890625,0.20176991150442478,0.890625,0.7982300884955752
0.000199832,0.9010416666666666,0.20176991150442478,0.9010416666666666,0.7982300884955752
0.00015848124,0.9010416666666666,0.2088495575221239,0.9010416666666666,0.7911504424778761
0.00015423523,0.90625,0.2088495575221239,0.90625,0.7911504424778761
0.00014632549,0.90625,0.21238938053097345,0.90625,0.7876106194690266
0.00014508756,0.9114583333333334,0.21238938053097345,0.9114583333333334,0.7876106194690266
6.646563e-05,0.9114583333333334,0.2849557522123894,0.9114583333333334,0.7150442477876107
6.566941e-05,0.9166666666666666,0.2849557522123894,0.9166666666666666,0.7150442477876107
6.458075e-05,0.9166666666666666,0.2867256637168142,0.9166666666666666,0.7132743362831858
6.403252e-05,0.921875,0.2867256637168142,0.921875,0.7132743362831858
4.5728782e-05,0.921875,0.3256637168141593,0.921875,0.6743362831858407
4.384357e-05,0.9270833333333334,0.3256637168141593,0.9270833333333334,0.6743362831858407
4.129588e-05,0.9270833333333334,0.336283185840708,0.9270833333333334,0.663716814159292
4.081872e-05,0.9322916666666666,0.336283185840708,0.9322916666666666,0.663716814159292
3.888332e-05,0.9322916666666666,0.34690265486725663,0.9322916666666666,0.6530973451327433
3.706396e-05,0.9375,0.34690265486725663,0.9375,0.6530973451327433
2.979371e-05,0.9375,0.368141592920354,0.9375,0.631858407079646
2.9235549e-05,0.9427083333333334,0.368141592920354,0.9427083333333334,0.631858407079646
2.679789e-05,0.9427083333333334,0.3769911504424779,0.9427083333333334,0.6230088495575221
2.679025e-05,0.9479166666666666,0.3769911504424779,0.9479166666666666,0.6230088495575221
1.3072216e-05,0.9479166666666666,0.44778761061946903,0.9479166666666666,0.552212389380531
1.2806439e-05,0.953125,0.44778761061946903,0.953125,0.552212389380531
1.1264301e-05,0.953125,0.4654867256637168,0.953125,0.5345132743362833
1.1172762e-05,0.9583333333333334,0.4654867256637168,0.9583333333333334,0.5345132743362833
8.335262e-06,0.9583333333333334,0.5061946902654867,0.9583333333333334,0.4938053097345133
8.290368e-06,0.9635416666666666,0.5061946902654867,0.9635416666666666,0.4938053097345133
6.9904986e-06,0.9635416666666666,0.5274336283185841,0.9635416666666666,0.4725663716814159
6.9745975e-06,0.96875,0.5274336283185841,0.96875,0.4725663716814159
6.719187e-06,0.96875,0.5380530973451327,0.96875,0.46194690265486726
6.6274547e-06,0.9739583333333334,0.5380530973451327,0.9739583333333334,0.46194690265486726
5.5131027e-06,0.9739583333333334,0.5769911504424778,0.9739583333333334,0.42300884955752216
5.4960683e-06,0.9791666666666666,0.5769911504424778,0.9791666666666666,0.42300884955752216
4.8653087e-06,0.9791666666666666,0.5823008849557522,0.9791666666666666,0.41769911504424784
4.7504836e-06,0.984375,0.5823008849557522,0.984375,0.41769911504424784
4.5112174e-06,0.984375,0.5893805309734513,0.984375,0.41061946902654867
4.486689e-06,0.9895833333333334,0.5893805309734513,0.9895833333333334,0.41061946902654867
2.7193785e-06,0.9895833333333334,0.6566371681415929,0.9895833333333334,0.3433628318584071
