thresholds,tpr,fpr,sens,spec
2.0,0.0,0.0,0.0,1.0
1.0,0.09895833333333333,0.0,0.09895833333333333,1.0
0.9999999,0.13541666666666666,0.0,0.13541666666666666,1.0
0.99999976,0.16666666666666666,0.0,0.16666666666666666,1.0
0.99999964,0.18229166666666666,0.0,0.18229166666666666,1.0
0.9999994,0.19270833333333334,0.0,0.19270833333333334,1.0
0.9999993,0.203125,0.0,0.203125,1.0
0.99999905,0.24479166666666666,0.0,0.24479166666666666,1.0
0.9999989,0.2604166666666667,0.0,0.2604166666666667,1.0
0.99999857,0.2708333333333333,0.0,0.2708333333333333,1.0
0.9999982,0.2864583333333333,0.0,0.2864583333333333,1.0
0.99999774,0.3072916666666667,0.0,0.3072916666666667,1.0
0.9999963,0.3385416666666667,0.0,0.3385416666666667,1.0
0.9999962,0.3541666666666667,0.0,0.3541666666666667,1.0
0.99999547,0.3645833333333333,0.0,0.3645833333333333,1.0
0.99999523,0.375,0.0,0.375,1.0
0.9999944,0.3854166666666667,0.0,0.3854166666666667,1.0
0.9999939,0.3958333333333333,0.0,0.3958333333333333,1.0
0.9999912,0.4322916666666667,0.0,0.4322916666666667,1.0
0.9999896,0.4375,0.0017699115044247787,0.4375,0.9982300884955753
0.999982,0.4583333333333333,0.0017699115044247787,0.4583333333333333,0.9982300884955753
0.99998116,0.4583333333333333,0.0035398230088495575,0.4583333333333333,0.9964601769911504
0.9999683,0.4947916666666667,0.0035398230088495575,0.4947916666666667,0.9964601769911504
0.9999653,0.4947916666666667,0.005309734513274336,0.4947916666666667,0.9946902654867257
0.99949944,0.5416666666666666,0.005309734513274336,0.5416666666666666,0.9946902654867257
0.9994916,0.5416666666666666,0.007079646017699115,0.5416666666666666,0.9929203539823008
0.99928087,0.5572916666666666,0.007079646017699115,0.5572916666666666,0.9929203539823008
0.99917006,0.5572916666666666,0.008849557522123894,0.5572916666666666,0.9911504424778761
0.99821186,0.59375,0.008849557522123894,0.59375,0.9911504424778761
0.99764425,0.59375,0.012389380530973451,0.59375,0.9876106194690265
0.9976386,0.5989583333333334,0.012389380530973451,0.5989583333333334,0.9876106194690265
0.9969754,0.5989583333333334,0.01415929203539823,0.5989583333333334,0.9858407079646018
0.9968041,0.6041666666666666,0.01415929203539823,0.6041666666666666,0.9858407079646018
0.99667066,0.6041666666666666,0.01592920353982301,0.6041666666666666,0.984070796460177
0.97101,0.6770833333333334,0.01592920353982301,0.6770833333333334,0.984070796460177
0.9483349,0.6770833333333334,0.017699115044247787,0.6770833333333334,0.9823008849557522
0.90114814,0.6927083333333334,0.017699115044247787,0.6927083333333334,0.9823008849557522
0.88335186,0.6927083333333334,0.019469026548672566,0.6927083333333334,0.9805309734513274
0.8188654,0.703125,0.019469026548672566,0.703125,0.9805309734513274
0.71429133,0.703125,0.023008849557522124,0.703125,0.9769911504424779
0.6839623,0.7135416666666666,0.023008849557522124,0.7135416666666666,0.9769911504424779
0.5931551,0.7135416666666666,0.024778761061946902,0.7135416666666666,0.9752212389380531
0.4721512,0.71875,0.024778761061946902,0.71875,0.9752212389380531
0.41035652,0.71875,0.02831858407079646,0.71875,0.9716814159292035
0.39428785,0.7291666666666666,0.02831858407079646,0.7291666666666666,0.9716814159292035
0.36723396,0.7291666666666666,0.03185840707964602,0.7291666666666666,0.968141592920354
0.18663064,0.75,0.03185840707964602,0.75,0.968141592920354
0.13081175,0.75,0.03716814159292035,0.75,0.9628318584070796
0.097061396,0.7552083333333334,0.03716814159292035,0.7552083333333334,0.9628318584070796
0.08681408,0.7552083333333334,0.03893805309734513,0.7552083333333334,0.9610619469026549
0.06330336,0.7604166666666666,0.03893805309734513,0.7604166666666666,0.9610619469026549
0.052203115,0.7604166666666666,0.04070796460176991,0.7604166666666666,0.95929203539823
0.042691655,0.7708333333333334,0.04070796460176991,0.7708333333333334,0.95929203539823
0.029010717,0.7708333333333334,0.04601769911504425,0.7708333333333334,0.9539823008849557
0.025709514,0.7760416666666666,0.04601769911504425,0.7760416666666666,0.9539823008849557
0.025106892,0.7760416666666666,0.047787610619469026,0.7760416666666666,0.952212389380531
0.019542372,0.7864583333333334,0.047787610619469026,0.7864583333333334,0.952212389380531
0.017412217,0.7864583333333334,0.05309734513274336,0.7864583333333334,0.9469026548672567
0.017064102,0.7916666666666666,0.05309734513274336,0.7916666666666666,0.9469026548672567
0.010613179,0.7916666666666666,0.06017699115044248,0.7916666666666666,0.9398230088495575
0.010569282,0.796875,0.06017699115044248,0.796875,0.9398230088495575
0.007531717,0.796875,0.06371681415929203,0.796875,0.9362831858407079
0.007513759,0.8020833333333334,0.06371681415929203,0.8020833333333334,0.9362831858407079
0.0057636034,0.8020833333333334,0.07079646017699115,0.8020833333333334,0.9292035398230089
0.00545783,0.8072916666666666,0.07079646017699115,0.8072916666666666,0.9292035398230089
0.0031351757,0.8072916666666666,0.07610619469026549,0.8072916666666666,0.9238938053097345
0.0030726313,0.8125,0.07610619469026549,0.8125,0.9238938053097345
0.0025298393,0.8125,0.07964601769911504,0.8125,0.9203539823008849
0.0023888033,0.8229166666666666,0.07964601769911504,0.8229166666666666,0.9203539823008849
0.0017745949,0.8229166666666666,0.0831858407079646,0.8229166666666666,0.9168141592920354
0.0014549507,0.828125,0.0831858407079646,0.828125,0.9168141592920354
0.0009466111,0.828125,0.09557522123893805,0.828125,0.904424778761062
0.0008833514,0.8333333333333334,0.09557522123893805,0.8333333333333334,0.904424778761062
0.00039540118,0.8333333333333334,0.12920353982300886,0.8333333333333334,0.8707964601769911
0.00036583058,0.8385416666666666,0.12920353982300886,0.8385416666666666,0.8707964601769911
0.00031967412,0.8385416666666666,0.13982300884955753,0.8385416666666666,0.8601769911504424
0.00031738952,0.84375,0.13982300884955753,0.84375,0.8601769911504424
0.00030849417,0.84375,0.1415929203539823,0.84375,0.8584070796460177
0.00029058332,0.859375,0.1415929203539823,0.859375,0.8584070796460177
0.00013316568,0.859375,0.1752212389380531,0.859375,0.8247787610619469
0.00012444766,0.8697916666666666,0.1752212389380531,0.8697916666666666,0.8247787610619469
0.000108706,0.8697916666666666,0.184070796460177,0.8697916666666666,0.815929203539823
0.00010384421,0.875,0.184070796460177,0.875,0.815929203539823
9.976816e-05,0.875,0.18584070796460178,0.875,0.8141592920353982
9.942266e-05,0.8802083333333334,0.18584070796460178,0.8802083333333334,0.8141592920353982
7.642749e-05,0.8802083333333334,0.19823008849557522,0.8802083333333334,0.8017699115044248
7.285864e-05,0.8854166666666666,0.19823008849557522,0.8854166666666666,0.8017699115044248
6.7909925e-05,0.8854166666666666,0.20353982300884957,0.8854166666666666,0.7964601769911505
6.666654e-05,0.890625,0.20353982300884957,0.890625,0.7964601769911505
6.639582e-05,0.890625,0.20530973451327433,0.890625,0.7946902654867256
6.578894e-05,0.8958333333333334,0.20530973451327433,0.8958333333333334,0.7946902654867256
5.7635265e-05,0.8958333333333334,0.21415929203539824,0.8958333333333334,0.7858407079646017
5.5476914e-05,0.90625,0.21415929203539824,0.90625,0.7858407079646017
4.844533e-05,0.90625,0.22123893805309736,0.90625,0.7787610619469026
4.8136004e-05,0.9114583333333334,0.22123893805309736,0.9114583333333334,0.7787610619469026
2.980263e-05,0.9114583333333334,0.2424778761061947,0.9114583333333334,0.7575221238938052
2.9747262e-05,0.9166666666666666,0.2424778761061947,0.9166666666666666,0.7575221238938052
2.6835893e-05,0.9166666666666666,0.24955752212389382,0.9166666666666666,0.7504424778761062
2.2779046e-05,0.921875,0.24955752212389382,0.921875,0.7504424778761062
1.4723809e-05,0.921875,0.2831858407079646,0.921875,0.7168141592920354
1.3745845e-05,0.9270833333333334,0.2831858407079646,0.9270833333333334,0.7168141592920354
1.0099365e-05,0.9270833333333334,0.30619469026548674,0.9270833333333334,0.6938053097345133
1.0094117e-05,0.9322916666666666,0.30619469026548674,0.9322916666666666,0.6938053097345133
3.577946e-06,0.9322916666666666,0.384070796460177,0.9322916666666666,0.615929203539823
3.574934e-06,0.9375,0.384070796460177,0.9375,0.615929203539823
3.1184713e-06,0.9375,0.39823008849557523,0.9375,0.6017699115044248
3.1129002e-06,0.9427083333333334,0.39823008849557523,0.9427083333333334,0.6017699115044248
1.1442081e-06,0.9427083333333334,0.48849557522123893,0.9427083333333334,0.511504424778761
1.131456e-06,0.9479166666666666,0.48849557522123893,0.9479166666666666,0.511504424778761
8.8005277e-07,0.9479166666666666,0.5008849557522124,0.9479166666666666,0.49911504424778763
8.477611e-07,0.953125,0.5008849557522124,0.953125,0.49911504424778763
7.500726e-07,0.953125,0.511504424778761,0.953125,0.488495575221239
7.0995674e-07,0.9583333333333334,0.511504424778761,0.9583333333333334,0.488495575221239
3.3272985e-07,0.9583333333333334,0.5787610619469027,0.9583333333333334,0.4212389380530973
3.2477058e-07,0.9635416666666666,0.5787610619469027,0.9635416666666666,0.4212389380530973
2.8029302e-07,0.9635416666666666,0.5964601769911504,0.9635416666666666,0.4035398230088496
2.7418258e-07,0.96875,0.5964601769911504,0.96875,0.4035398230088496
2.0336189e-07,0.96875,0.6265486725663717,0.96875,0.3734513274336283
2.0290626e-07,0.9739583333333334,0.6265486725663717,0.9739583333333334,0.3734513274336283
1.5443702e-07,0.9739583333333334,0.6442477876106195,0.9739583333333334,0.3557522123893805
1.5327318e-07,0.9791666666666666,0.6442477876106195,0.9791666666666666,0.3557522123893805
8.126115e-08,0.9791666666666666,0.7044247787610619,0.9791666666666666,0.2955752212389381
8.0772224e-08,0.984375,0.7044247787610619,0.984375,0.2955752212389381
6.7560876e-08,0.984375,0.7221238938053097,0.984375,0.2778761061946903
6.691044e-08,0.9895833333333334,0.7221238938053097,0.9895833333333334,0.2778761061946903
3.1466584e-08,0.9895833333333334,0.784070796460177,0.9895833333333334,0.21592920353982303
3.144828e-08,0.9947916666666666,0.784070796460177,0.9947916666666666,0.21592920353982303
8.944061e-09,0.9947916666666666,0.8601769911504424,0.9947916666666666,0.13982300884955756
8.059829e-09,1.0,0.8601769911504424,1.0,0.13982300884955756
7.134033e-14,1.0,1.0,1.0,0.0
