epoch,AUC,accuracy,false_negatives,false_positives,loss,lr,sensitivity_at_specificity,specificity_at_sensitivity,true_negatives,true_positives,val_AUC,val_accuracy,val_false_negatives,val_false_positives,val_loss,val_sensitivity_at_specificity,val_specificity_at_sensitivity,val_true_negatives,val_true_positives
0,0.6676793694496155,0.7495750784873962,371.0,71.0,0.5392364263534546,0.01,0.1648106873035431,0.12765957415103912,1245.0,78.0,0.7305679321289062,0.7463672161102295,192.0,0.0,0.5404390692710876,0.3020833432674408,0.11150442808866501,565.0,0.0
1,0.8224905133247375,0.8124645948410034,229.0,102.0,0.42657390236854553,0.01,0.44320711493492126,0.31382977962493896,1214.0,220.0,0.8083287477493286,0.8137384653091431,126.0,15.0,0.46350935101509094,0.3958333432674408,0.3575221300125122,550.0,66.0
2,0.9064173102378845,0.8753541111946106,151.0,69.0,0.316360741853714,0.01,0.6458797454833984,0.552431583404541,1247.0,298.0,0.8352691531181335,0.4478203356266022,6.0,412.0,1.2066782712936401,0.3541666567325592,0.34336283802986145,153.0,186.0
3,0.9472663402557373,0.9042493104934692,103.0,66.0,0.24523507058620453,0.01,0.7661470174789429,0.6869301199913025,1250.0,346.0,0.9308628439903259,0.8269484639167786,24.0,107.0,0.3795197606086731,0.7395833134651184,0.6000000238418579,458.0,168.0
4,0.9555588960647583,0.9133144617080688,87.0,66.0,0.22879718244075775,0.01,0.8062360882759094,0.7758358716964722,1250.0,362.0,0.91352778673172,0.8824306726455688,81.0,8.0,0.38117313385009766,0.671875,0.0,557.0,111.0
5,0.9840357303619385,0.955240786075592,42.0,37.0,0.13931600749492645,0.01,0.9465478658676147,0.9430091381072998,1279.0,407.0,0.877212405204773,0.844121515750885,118.0,0.0,0.6804541349411011,0.734375,0.0,565.0,74.0
6,0.9801060557365417,0.9450424909591675,47.0,50.0,0.1498451679944992,0.01,0.9131402969360352,0.9202127456665039,1266.0,402.0,0.9125967621803284,0.8718625903129578,43.0,54.0,0.3519621789455414,0.6770833134651184,0.44247788190841675,511.0,149.0
7,0.9765172600746155,0.9376770257949829,65.0,45.0,0.16252721846103668,0.01,0.8930957913398743,0.8852583765983582,1271.0,384.0,0.9434043169021606,0.9022457003593445,51.0,23.0,0.2515469789505005,0.765625,0.7150442600250244,542.0,141.0
8,0.9878495335578918,0.9620396494865417,37.0,30.0,0.10810501873493195,0.01,0.955456554889679,0.9597264528274536,1286.0,412.0,0.8744146823883057,0.8361955285072327,54.0,70.0,0.41480427980422974,0.59375,0.35044246912002563,495.0,138.0
9,0.9860437512397766,0.9626062512397766,39.0,27.0,0.11694581806659698,0.01,0.9599109292030334,0.9620060920715332,1289.0,410.0,0.8917911648750305,0.9062086939811707,57.0,14.0,0.3888274133205414,0.7291666865348816,0.0,551.0,135.0
10,0.9935817718505859,0.9694051146507263,29.0,25.0,0.08363773673772812,0.009995002,0.9777283072471619,0.975683867931366,1291.0,420.0,0.9223544001579285,0.8956406712532043,40.0,39.0,0.3191210925579071,0.7604166865348816,0.36637169122695923,526.0,152.0
11,0.9960042834281921,0.9779036641120911,24.0,15.0,0.058789029717445374,0.009989508,0.9866369962692261,0.9863221645355225,1301.0,425.0,0.8762858510017395,0.8599736094474792,53.0,53.0,0.5185056328773499,0.6770833134651184,0.0,512.0,139.0
12,0.9912427067756653,0.9722379446029663,29.0,20.0,0.08412990719079971,0.009983518,0.9710467457771301,0.9764437675476074,1296.0,420.0,0.8854073882102966,0.8929986953735352,54.0,27.0,0.48713698983192444,0.71875,0.0,538.0,138.0
13,0.9954330921173096,0.9847025275230408,14.0,13.0,0.05593312904238701,0.009977033,0.9888641238212585,0.9931610822677612,1303.0,435.0,0.8950958251953125,0.8982827067375183,69.0,8.0,0.615650475025177,0.78125,0.0,557.0,123.0
14,0.9977719783782959,0.9875354170799255,12.0,10.0,0.03775102272629738,0.009970054,0.9955456852912903,0.9946808218955994,1306.0,437.0,0.7945703864097595,0.8652576208114624,102.0,0.0,1.8867851495742798,0.5989583134651184,0.0,565.0,90.0
15,0.9888624548912048,0.9609065055847168,37.0,32.0,0.10846685618162155,0.009962582,0.9665924310684204,0.9665653705596924,1284.0,412.0,0.8870898485183716,0.8771466016769409,74.0,19.0,0.3416839838027954,0.6354166865348816,0.3256637156009674,546.0,118.0
16,0.9928742051124573,0.9677053689956665,35.0,22.0,0.08613905310630798,0.009954618,0.9665924310684204,0.9718844890594482,1294.0,414.0,0.9100434184074402,0.883751630783081,73.0,15.0,0.43075186014175415,0.6875,0.0,550.0,119.0
17,0.9922480583190918,0.977337121963501,24.0,16.0,0.07823152095079422,0.009946164,0.9866369962692261,0.9855623245239258,1300.0,425.0,0.914375901222229,0.8665785789489746,40.0,61.0,0.511452853679657,0.6822916865348816,0.5769911408424377,504.0,152.0
18,0.9954357147216797,0.9847025275230408,17.0,10.0,0.05964156612753868,0.00993722,0.9844098091125488,0.9931610822677612,1306.0,432.0,0.8716123700141907,0.8678995966911316,62.0,38.0,0.6643490791320801,0.640625,0.0,527.0,130.0
19,0.9988475441932678,0.9858356714248657,13.0,12.0,0.03603736683726311,0.009927789,0.9955456852912903,0.996960461139679,1304.0,436.0,0.9076834917068481,0.8929986953735352,60.0,21.0,0.4778609573841095,0.7135416865348816,0.0,544.0,132.0
20,0.9994050860404968,0.9926345348358154,8.0,5.0,0.02419646643102169,0.009917871,0.9977728128433228,0.9984802603721619,1311.0,441.0,0.8394082188606262,0.8705416321754456,94.0,4.0,1.1361573934555054,0.6979166865348816,0.0,561.0,98.0
21,0.9974868893623352,0.9835693836212158,15.0,14.0,0.04214570298790932,0.009907468,0.9955456852912903,0.996960461139679,1302.0,434.0,0.842639148235321,0.8797886371612549,64.0,27.0,1.072935938835144,0.6666666865348816,0.0,538.0,128.0
22,0.9942578077316284,0.976203978061676,24.0,18.0,0.07192317396402359,0.009896582,0.9821826219558716,0.9855623245239258,1298.0,425.0,0.9145971536636353,0.7516512274742126,21.0,167.0,0.6023495197296143,0.7291666865348816,0.5433628559112549,398.0,171.0
23,0.9979234933853149,0.9858356714248657,15.0,10.0,0.04346031695604324,0.009885214,0.993318498134613,0.9946808218955994,1306.0,434.0,0.8891223669052124,0.8824306726455688,65.0,24.0,0.48879581689834595,0.6666666865348816,0.0,541.0,127.0
24,0.9981823563575745,0.9943342804908752,6.0,4.0,0.026785317808389664,0.009873366,0.9955456852912903,0.9984802603721619,1312.0,443.0,0.9038717150688171,0.8929986953735352,44.0,37.0,0.4259292781352997,0.703125,0.0,528.0,148.0
25,0.9990050196647644,0.9937676787376404,4.0,7.0,0.023704705759882927,0.00986104,1.0,0.9962006211280823,1309.0,445.0,0.8779729008674622,0.8929986953735352,65.0,16.0,0.6736200451850891,0.6927083134651184,0.0,549.0,127.0
26,0.9986587762832642,0.9949008226394653,5.0,4.0,0.019902605563402176,0.009848237,0.9977728128433228,1.0,1312.0,444.0,0.9294339418411255,0.9088507294654846,42.0,27.0,0.4165874421596527,0.78125,0.0,538.0,150.0
27,0.9996259808540344,0.9915013909339905,6.0,9.0,0.021552201360464096,0.00983496,0.9977728128433228,0.9992401003837585,1307.0,443.0,0.8605456948280334,0.886393666267395,77.0,9.0,0.9551471471786499,0.7083333134651184,0.0,556.0,115.0
28,0.9996496438980103,0.9915013909339905,10.0,5.0,0.01955578662455082,0.00982121,0.9977728128433228,1.0,1311.0,439.0,0.8914822936058044,0.9022457003593445,53.0,21.0,0.6427193284034729,0.75,0.0,544.0,139.0
29,0.9952756762504578,0.9909348487854004,9.0,7.0,0.04670790955424309,0.00980699,0.9888641238212585,0.996960461139679,1309.0,440.0,0.9200498461723328,0.9009246826171875,53.0,22.0,0.3860229253768921,0.7447916865348816,0.0,543.0,139.0
