thresholds,tpr,fpr,sens,spec
2.0,0.0,0.0,0.0,1.0
1.0,0.16666666666666666,0.0,0.16666666666666666,1.0
0.9999999,0.22916666666666666,0.0,0.22916666666666666,1.0
0.99999976,0.234375,0.0,0.234375,1.0
0.99999964,0.2552083333333333,0.0,0.2552083333333333,1.0
0.9999995,0.2604166666666667,0.0,0.2604166666666667,1.0
0.9999994,0.28125,0.0,0.28125,1.0
0.9999993,0.2864583333333333,0.0,0.2864583333333333,1.0
0.99999917,0.3020833333333333,0.0,0.3020833333333333,1.0
0.99999905,0.3072916666666667,0.0,0.3072916666666667,1.0
0.9999989,0.3229166666666667,0.0,0.3229166666666667,1.0
0.99999857,0.3333333333333333,0.0,0.3333333333333333,1.0
0.9999981,0.34375,0.0,0.34375,1.0
0.9999975,0.3645833333333333,0.0,0.3645833333333333,1.0
0.99999714,0.3697916666666667,0.0,0.3697916666666667,1.0
0.99999654,0.3802083333333333,0.0017699115044247787,0.3802083333333333,0.9982300884955753
0.9999944,0.4010416666666667,0.0017699115044247787,0.4010416666666667,0.9982300884955753
0.9999933,0.4114583333333333,0.0017699115044247787,0.4114583333333333,0.9982300884955753
0.99998593,0.4375,0.0017699115044247787,0.4375,0.9982300884955753
0.99998546,0.4427083333333333,0.0035398230088495575,0.4427083333333333,0.9964601769911504
0.9999846,0.453125,0.005309734513274336,0.453125,0.9946902654867257
0.99997294,0.4739583333333333,0.005309734513274336,0.4739583333333333,0.9946902654867257
0.9999728,0.4739583333333333,0.007079646017699115,0.4739583333333333,0.9929203539823008
0.9999137,0.5572916666666666,0.007079646017699115,0.5572916666666666,0.9929203539823008
0.9998977,0.5572916666666666,0.008849557522123894,0.5572916666666666,0.9911504424778761
0.99983907,0.578125,0.008849557522123894,0.578125,0.9911504424778761
0.99981457,0.578125,0.010619469026548672,0.578125,0.9893805309734514
0.9997329,0.5885416666666666,0.010619469026548672,0.5885416666666666,0.9893805309734514
0.99973005,0.5885416666666666,0.012389380530973451,0.5885416666666666,0.9876106194690265
0.9993143,0.6145833333333334,0.012389380530973451,0.6145833333333334,0.9876106194690265
0.99914944,0.6145833333333334,0.01592920353982301,0.6145833333333334,0.984070796460177
0.9988117,0.625,0.01592920353982301,0.625,0.984070796460177
0.99877733,0.625,0.017699115044247787,0.625,0.9823008849557522
0.9978733,0.640625,0.017699115044247787,0.640625,0.9823008849557522
0.9976845,0.640625,0.019469026548672566,0.640625,0.9805309734513274
0.9970772,0.65625,0.019469026548672566,0.65625,0.9805309734513274
0.99681854,0.65625,0.021238938053097345,0.65625,0.9787610619469027
0.9961306,0.6666666666666666,0.021238938053097345,0.6666666666666666,0.9787610619469027
0.9957854,0.6666666666666666,0.023008849557522124,0.6666666666666666,0.9769911504424779
0.9946526,0.671875,0.023008849557522124,0.671875,0.9769911504424779
0.99152607,0.671875,0.024778761061946902,0.671875,0.9752212389380531
