epoch,AUC,accuracy,false_negatives,false_positives,loss,lr,sensitivity_at_specificity,specificity_at_sensitivity,true_negatives,true_positives,val_AUC,val_accuracy,val_false_negatives,val_false_positives,val_loss,val_sensitivity_at_specificity,val_specificity_at_sensitivity,val_true_negatives,val_true_positives
0,0.6336140632629395,0.7058823704719543,256.0,64.0,0.5729661583900452,0.01,0.05423728749155998,0.12484236806631088,729.0,39.0,0.710792064666748,0.7280513644218445,127.0,0.0,0.5579992532730103,0.22047244012355804,0.14705882966518402,340.0,0.0
1,0.7868252992630005,0.7748161554336548,196.0,49.0,0.47785359621047974,0.01,0.29491525888442993,0.341740220785141,744.0,99.0,0.8655511736869812,0.7387580275535583,122.0,0.0,0.4930379390716553,0.5905511975288391,0.3970588147640228,340.0,5.0
2,0.888603687286377,0.8584558963775635,107.0,47.0,0.35664260387420654,0.01,0.6033898591995239,0.4564943313598633,746.0,188.0,0.8328624367713928,0.8394004106521606,64.0,11.0,0.41713711619377136,0.5511810779571533,0.2029411792755127,329.0,63.0
3,0.9387928247451782,0.892463207244873,69.0,48.0,0.270792156457901,0.01,0.7457627058029175,0.6607818603515625,745.0,226.0,0.8183766007423401,0.7773019075393677,103.0,1.0,0.8162277340888977,0.5196850299835205,0.0,339.0,24.0
4,0.9564836025238037,0.9163603186607361,49.0,42.0,0.22791814804077148,0.01,0.8135592937469482,0.7868852615356445,751.0,246.0,0.8720818758010864,0.8608136773109436,57.0,8.0,0.4020063877105713,0.6141732335090637,0.38235294818878174,332.0,70.0
5,0.9616003632545471,0.9255514740943909,51.0,30.0,0.21335357427597046,0.01,0.8372881412506104,0.8196721076965332,763.0,244.0,0.8941871523857117,0.8650963306427002,57.0,6.0,0.4268494248390198,0.6535432934761047,0.0,334.0,70.0
6,0.983241081237793,0.951286792755127,33.0,20.0,0.13578785955905914,0.01,0.9322034120559692,0.9079445004463196,773.0,262.0,0.9236683249473572,0.8265524506568909,19.0,62.0,0.4269600510597229,0.7716535329818726,0.5764706134796143,278.0,108.0
7,0.9694339036941528,0.9283088445663452,46.0,32.0,0.1859281212091446,0.01,0.8610169291496277,0.8511979579925537,761.0,249.0,0.9565193057060242,0.8693790435791016,14.0,47.0,0.3216063976287842,0.8031495809555054,0.7588235139846802,293.0,113.0
8,0.9880115985870361,0.9577205777168274,24.0,22.0,0.12255794554948807,0.01,0.9525423645973206,0.9533417224884033,771.0,271.0,0.9107341766357422,0.7644539475440979,16.0,94.0,0.5685449242591858,0.6692913174629211,0.4941176474094391,246.0,111.0
9,0.9801312685012817,0.9457720518112183,31.0,28.0,0.1466951072216034,0.01,0.9491525292396545,0.9482976198196411,765.0,264.0,0.9175428748130798,0.8650963306427002,57.0,6.0,0.4808197319507599,0.7401574850082397,0.0,334.0,70.0
10,0.9861307740211487,0.954963207244873,27.0,22.0,0.12379957735538483,0.009995002,0.9593220353126526,0.9533417224884033,771.0,268.0,0.7734484672546387,0.8222697973251343,83.0,0.0,1.4191303253173828,0.5669291615486145,0.0,340.0,44.0
11,0.9919699430465698,0.9733455777168274,13.0,16.0,0.0893198624253273,0.009989508,0.9694915413856506,0.9798234701156616,777.0,282.0,0.9433302879333496,0.8950749635696411,43.0,6.0,0.37966305017471313,0.7952755689620972,0.770588219165802,334.0,84.0
12,0.9822578430175781,0.9678308963775635,20.0,15.0,0.108518585562706,0.009983518,0.9525423645973206,0.9596469402313232,778.0,275.0,0.9319475889205933,0.9143468737602234,28.0,12.0,0.3312697410583496,0.8188976645469666,0.0,328.0,99.0
13,0.9889819622039795,0.9577205777168274,21.0,25.0,0.12560997903347015,0.009977033,0.9593220353126526,0.9558638334274292,768.0,274.0,0.9121352434158325,0.8436830639839172,71.0,2.0,0.5937363505363464,0.7401574850082397,0.0,338.0,56.0
14,0.9954367280006409,0.9659926295280457,23.0,14.0,0.07850341498851776,0.009970054,0.9694915413856506,0.9747793078422546,779.0,272.0,0.9547823071479797,0.9036402702331543,24.0,21.0,0.2573036551475525,0.7952755689620972,0.7911764979362488,319.0,103.0
15,0.9944706559181213,0.9788603186607361,12.0,11.0,0.06861570477485657,0.009962582,0.9796609878540039,0.9873896837234497,782.0,283.0,0.9228577017784119,0.8843683004379272,39.0,15.0,0.36444732546806335,0.7322834730148315,0.0,325.0,88.0
16,0.9921537637710571,0.982536792755127,10.0,9.0,0.07277753949165344,0.009954618,0.9830508232116699,0.9899117350578308,784.0,285.0,0.9419869780540466,0.897216260433197,29.0,19.0,0.2835195064544678,0.7637795209884644,0.7529411911964417,321.0,98.0
17,0.9989933967590332,0.9908088445663452,4.0,6.0,0.03373825550079346,0.009946164,0.993220329284668,0.994955837726593,787.0,291.0,0.8853753209114075,0.8715203404426575,47.0,13.0,0.581167995929718,0.6850393414497375,0.0,327.0,80.0
18,0.9890096783638,0.984375,12.0,5.0,0.08362551778554916,0.00993722,0.9728813767433167,0.9974779486656189,788.0,283.0,0.9443493485450745,0.9057815670967102,16.0,28.0,0.3572707176208496,0.787401556968689,0.7117646932601929,312.0,111.0
19,0.9986512660980225,0.9926470518112183,6.0,2.0,0.031076831743121147,0.009927789,0.993220329284668,0.9987389445304871,791.0,289.0,0.9446966052055359,0.8929336071014404,14.0,36.0,0.33823493123054504,0.7637795209884644,0.779411792755127,304.0,113.0
20,0.9977515339851379,0.9797794222831726,10.0,12.0,0.054063234478235245,0.009917871,0.9830508232116699,0.9936948418617249,781.0,285.0,0.9238188862800598,0.8907923102378845,39.0,12.0,0.44052448868751526,0.7716535329818726,0.0,328.0,88.0
21,0.9924871325492859,0.9806985259056091,15.0,6.0,0.06474405527114868,0.009907468,0.9864406585693359,0.9924337863922119,787.0,280.0,0.8923807144165039,0.8629550337791443,36.0,28.0,0.4512926936149597,0.6692913174629211,0.41470587253570557,312.0,91.0
22,0.9928613305091858,0.9816176295280457,12.0,8.0,0.06432736665010452,0.009896582,0.9762712121009827,0.9924337863922119,785.0,283.0,0.9012273550033569,0.8650963306427002,57.0,6.0,0.45148855447769165,0.6771653294563293,0.0,334.0,70.0
23,0.9958962798118591,0.986213207244873,11.0,4.0,0.052483122795820236,0.009885214,0.9830508232116699,0.996216893196106,789.0,284.0,0.8963062763214111,0.8629550337791443,48.0,16.0,0.4551519751548767,0.6220472455024719,0.0,324.0,79.0
24,0.9952464699745178,0.970588207244873,17.0,15.0,0.06332435458898544,0.009873366,0.9864406585693359,0.9798234701156616,778.0,278.0,0.9241430759429932,0.8800856471061707,32.0,24.0,0.37676674127578735,0.7401574850082397,0.5588235259056091,316.0,95.0
25,0.9982025623321533,0.9889705777168274,8.0,4.0,0.03819306939840317,0.00986104,0.989830493927002,0.996216893196106,789.0,287.0,0.9171144962310791,0.856531023979187,21.0,46.0,0.5511879324913025,0.6535432934761047,0.6382352709770203,294.0,106.0
26,0.9962382316589355,0.9816176295280457,13.0,7.0,0.05644884705543518,0.009848237,0.9864406585693359,0.9924337863922119,786.0,282.0,0.8555927872657776,0.6680942177772522,13.0,142.0,1.1757214069366455,0.0,0.3176470696926117,198.0,114.0
27,0.9835530519485474,0.954963207244873,24.0,25.0,0.12800590693950653,0.00983496,0.9491525292396545,0.9331651926040649,768.0,271.0,0.8548402190208435,0.824411153793335,77.0,5.0,0.9354958534240723,0.7244094610214233,0.0,335.0,50.0
28,0.9925042390823364,0.9797794222831726,18.0,4.0,0.06727080047130585,0.00982121,0.9762712121009827,0.9899117350578308,789.0,277.0,0.9133394956588745,0.8436830639839172,66.0,7.0,0.543166995048523,0.7086614370346069,0.0,333.0,61.0
29,0.9999144673347473,0.9954044222831726,2.0,3.0,0.0172504261136055,0.00980699,1.0,1.0,790.0,293.0,0.9488884210586548,0.9036402702331543,22.0,23.0,0.2873327136039734,0.7952755689620972,0.7470588088035583,317.0,105.0
30,0.9935687780380249,0.9889705777168274,8.0,4.0,0.048602402210235596,0.009792301,0.9864406585693359,0.9974779486656189,789.0,287.0,0.9475336074829102,0.8715203404426575,17.0,43.0,0.4227049648761749,0.7716535329818726,0.7117646932601929,297.0,110.0
31,0.9969286322593689,0.984375,11.0,6.0,0.053749196231365204,0.009777146,0.989830493927002,0.996216893196106,787.0,284.0,0.9292844533920288,0.8758029937744141,39.0,19.0,0.31422996520996094,0.6535432934761047,0.529411792755127,321.0,88.0
32,0.9998909831047058,0.9926470518112183,4.0,4.0,0.015769919380545616,0.009761528,1.0,1.0,789.0,291.0,0.925081193447113,0.897216260433197,35.0,13.0,0.36695125699043274,0.7795275449752808,0.0,327.0,92.0
33,0.9999316930770874,0.998161792755127,1.0,1.0,0.009520801715552807,0.009745448,1.0,1.0,792.0,294.0,0.9114521741867065,0.8736616969108582,51.0,8.0,0.48879265785217285,0.7401574850082397,0.0,332.0,76.0
34,0.9989848136901855,0.9954044222831726,2.0,3.0,0.02086135558784008,0.009728909,0.996610164642334,0.9987389445304871,790.0,293.0,0.9373205900192261,0.9014989137649536,42.0,4.0,0.4948607087135315,0.8267716765403748,0.0,336.0,85.0
35,0.9999679327011108,0.998161792755127,2.0,0.0,0.007451298646628857,0.009711913,1.0,1.0,793.0,293.0,0.9371352195739746,0.9293361902236938,19.0,14.0,0.3468131422996521,0.8661417365074158,0.0,326.0,108.0
36,1.0,1.0,0.0,0.0,0.0014606607146561146,0.009694463,1.0,1.0,793.0,295.0,0.9302686452865601,0.9229121804237366,26.0,10.0,0.4090508818626404,0.8503937125205994,0.0,330.0,101.0
37,1.0,1.0,0.0,0.0,0.0006309637683443725,0.009676561,1.0,1.0,793.0,295.0,0.9267947673797607,0.9293361902236938,23.0,10.0,0.404630571603775,0.8503937125205994,0.0,330.0,104.0
38,1.0,1.0,0.0,0.0,0.0006125267827883363,0.00965821,1.0,1.0,793.0,295.0,0.9288095831871033,0.9293361902236938,20.0,13.0,0.4013362526893616,0.8582677245140076,0.0,327.0,107.0
39,1.0,1.0,0.0,0.0,0.00045686966041103005,0.009639413,1.0,1.0,793.0,295.0,0.9267485737800598,0.9229121804237366,22.0,14.0,0.41051310300827026,0.8503937125205994,0.0,326.0,105.0
40,1.0,1.0,0.0,0.0,0.0002722477656789124,0.009620173,1.0,1.0,793.0,295.0,0.9267833828926086,0.9250535368919373,21.0,14.0,0.41587287187576294,0.8582677245140076,0.0,326.0,106.0
