epoch,AUC,accuracy,false_negatives,false_positives,loss,lr,sensitivity_at_specificity,specificity_at_sensitivity,true_negatives,true_positives,val_AUC,val_accuracy,val_false_negatives,val_false_positives,val_loss,val_sensitivity_at_specificity,val_specificity_at_sensitivity,val_true_negatives,val_true_positives
0,0.6164489388465881,0.7058823704719543,241.0,79.0,0.5849977135658264,0.01,0.10169491171836853,0.11349306255578995,714.0,54.0,0.7705650329589844,0.7280513644218445,127.0,0.0,0.5502272844314575,0.29133859276771545,0.23529411852359772,340.0,0.0
1,0.8074251413345337,0.7840073704719543,177.0,58.0,0.45925772190093994,0.01,0.3084745705127716,0.2559899091720581,735.0,118.0,0.8350277543067932,0.7580299973487854,113.0,0.0,0.5096253156661987,0.4803149700164795,0.3294117748737335,340.0,14.0
2,0.8900122046470642,0.8492646813392639,116.0,48.0,0.36511290073394775,0.01,0.5694915056228638,0.3972257375717163,745.0,179.0,0.8752316236495972,0.8222697973251343,75.0,8.0,0.40179842710494995,0.5905511975288391,0.3764705955982208,332.0,52.0
3,0.9332078695297241,0.8795955777168274,75.0,56.0,0.28439024090766907,0.01,0.6677966117858887,0.6569987535476685,737.0,220.0,0.8829203844070435,0.7965738773345947,95.0,0.0,0.7198439240455627,0.6929134130477905,0.0,340.0,32.0
4,0.9748049378395081,0.9365808963775635,40.0,29.0,0.1779174953699112,0.01,0.8915254473686218,0.8953341841697693,764.0,255.0,0.8344371914863586,0.7751606106758118,105.0,0.0,1.0547782182693481,0.6141732335090637,0.0,340.0,22.0
5,0.9624446630477905,0.9181985259056091,48.0,41.0,0.20663674175739288,0.01,0.8372881412506104,0.7616645693778992,752.0,247.0,0.946479856967926,0.8907923102378845,49.0,2.0,0.31912198662757874,0.787401556968689,0.5617647171020508,338.0,78.0
6,0.9715882539749146,0.9365808963775635,43.0,26.0,0.17755091190338135,0.01,0.8983050584793091,0.8348045349121094,767.0,252.0,0.9437354803085327,0.8907923102378845,35.0,16.0,0.2991696298122406,0.7401574850082397,0.6352941393852234,324.0,92.0
7,0.9773442149162292,0.9476103186607361,33.0,24.0,0.16299544274806976,0.01,0.9355932474136353,0.9268600344657898,769.0,262.0,0.9516211152076721,0.9100642204284668,18.0,24.0,0.28325068950653076,0.8188976645469666,0.720588207244873,316.0,109.0
8,0.9847052097320557,0.9568014740943909,28.0,19.0,0.1300790160894394,0.01,0.9355932474136353,0.9268600344657898,774.0,267.0,0.9165008068084717,0.8650963306427002,60.0,3.0,0.406963586807251,0.748031497001648,0.41470587253570557,337.0,67.0
9,0.9928420782089233,0.9696691036224365,23.0,10.0,0.09449326246976852,0.01,0.9661017060279846,0.9646910429000854,783.0,272.0,0.9337425231933594,0.7366167306900024,5.0,118.0,0.6680036187171936,0.7007874250411987,0.7029411792755127,222.0,122.0
