thresholds,tpr,fpr,sens,spec
2.0,0.0,0.0,0.0,1.0
1.0,0.1732283464566929,0.0,0.1732283464566929,1.0
0.9999999,0.2047244094488189,0.0,0.2047244094488189,1.0
0.99999976,0.2204724409448819,0.0,0.2204724409448819,1.0
0.99999964,0.2283464566929134,0.0,0.2283464566929134,1.0
0.9999995,0.25196850393700787,0.0,0.25196850393700787,1.0
0.9999994,0.2677165354330709,0.0,0.2677165354330709,1.0
0.9999993,0.2755905511811024,0.0,0.2755905511811024,1.0
0.99999917,0.2992125984251969,0.0,0.2992125984251969,1.0
0.99999905,0.30708661417322836,0.0029411764705882353,0.30708661417322836,0.9970588235294118
0.9999988,0.33070866141732286,0.0029411764705882353,0.33070866141732286,0.9970588235294118
0.99999857,0.3464566929133858,0.0029411764705882353,0.3464566929133858,0.9970588235294118
0.9999982,0.36220472440944884,0.0029411764705882353,0.36220472440944884,0.9970588235294118
0.999998,0.3700787401574803,0.0029411764705882353,0.3700787401574803,0.9970588235294118
0.99999774,0.3700787401574803,0.0058823529411764705,0.3700787401574803,0.9941176470588236
0.99999416,0.4015748031496063,0.0058823529411764705,0.4015748031496063,0.9941176470588236
0.9999932,0.41732283464566927,0.0058823529411764705,0.41732283464566927,0.9941176470588236
0.99999225,0.4251968503937008,0.0058823529411764705,0.4251968503937008,0.9941176470588236
0.9999882,0.4251968503937008,0.011764705882352941,0.4251968503937008,0.9882352941176471
0.9999813,0.4566929133858268,0.011764705882352941,0.4566929133858268,0.9882352941176471
0.999972,0.4566929133858268,0.014705882352941176,0.4566929133858268,0.9852941176470589
0.9999654,0.47244094488188976,0.014705882352941176,0.47244094488188976,0.9852941176470589
0.99996257,0.47244094488188976,0.01764705882352941,0.47244094488188976,0.9823529411764705
0.9998758,0.5354330708661418,0.01764705882352941,0.5354330708661418,0.9823529411764705
0.99978584,0.5354330708661418,0.023529411764705882,0.5354330708661418,0.9764705882352941
0.9996253,0.5748031496062992,0.023529411764705882,0.5748031496062992,0.9764705882352941
0.99954396,0.5748031496062992,0.026470588235294117,0.5748031496062992,0.9735294117647059
0.99877125,0.6141732283464567,0.026470588235294117,0.6141732283464567,0.9735294117647059
0.99871373,0.6141732283464567,0.029411764705882353,0.6141732283464567,0.9705882352941176
